sku,group,short_description,categories,custom_collection,size,color,brand,special_price,price,discount,qty,material_1,sole,innersole,interior,demountable,closing,heel,plateaulevel,sizefits,ean,origin,material2,freetext,additional_images,color_hex,attribute_set_code,product_type,product_websites,is_in_stock,manage_stock,website_id,product_online,base_image,small_image,thumbnail_image,configurable_variations,default_category,visibility,name,url_key,brand_2
c00388939,CNC-Palma/8,Slipper in de kleur cognac,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,33,COGNAC,CLIC KIDS,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2638290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2639290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2640290317.jpg",#D2691E,Default,simple,base,1,0,0,1,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2638290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2638290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2638290317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00388939,CLIC KIDS
c00388916,CNC-Palma/8,Slipper in de kleur zwart,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,33,ZWART,CLIC KIDS,,59.99,New Collection,2,,,,,,,,,,,,,,"/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2641290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2642290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2643290317.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2641290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2641290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2641290317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00388916,CLIC KIDS
c00388940,CNC-Palma/8,Slipper in de kleur cognac,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,34,COGNAC,CLIC KIDS,,59.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2638290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2639290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2640290317.jpg",#D2691E,Default,simple,base,1,0,0,1,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2638290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2638290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.COGNAC/IMG_2638290317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00388940,CLIC KIDS
c00388918,CNC-Palma/8,Slipper in de kleur zwart,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,35,ZWART,CLIC KIDS,,59.99,New Collection,2,,,,,,,,,,,,,,"/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2641290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2642290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2643290317.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2641290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2641290317.jpg,/product-photos/IMG_CNC-Palma-8/IMG_CNC-Palma-8.ZWART/IMG_2641290317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00388918,CLIC KIDS
c0038919,8791/8,Sandaal in de kleur zwart,Default Category/KINDERSCHOENEN/JONGENSSCHOENEN,SS17,26,ZWART,CLIC KIDS,,74.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_8791-8/IMG_8791-8.ZWART/IMG_1492050317.jpg,/product-photos/IMG_8791-8/IMG_8791-8.ZWART/IMG_1493050317.jpg,/product-photos/IMG_8791-8/IMG_8791-8.ZWART/IMG_1494050317.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_8791-8/IMG_8791-8.ZWART/IMG_1492050317.jpg,/product-photos/IMG_8791-8/IMG_8791-8.ZWART/IMG_1492050317.jpg,/product-photos/IMG_8791-8/IMG_8791-8.ZWART/IMG_1492050317.jpg,,JONGENSSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c0038919,CLIC KIDS
c00389232,8969/8,Sandaal in de kleur blauw,Default Category/KINDERSCHOENEN/JONGENSSCHOENEN,SS17,26,BLAUW,CLIC KIDS,,69.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_8969-8/IMG_8969-8.BLAUW/IMG_1495050317.jpg,/product-photos/IMG_8969-8/IMG_8969-8.BLAUW/IMG_1496050317.jpg,/product-photos/IMG_8969-8/IMG_8969-8.BLAUW/IMG_1497050317.jpg",#0000FF,Default,simple,base,1,0,0,1,/product-photos/IMG_8969-8/IMG_8969-8.BLAUW/IMG_1495050317.jpg,/product-photos/IMG_8969-8/IMG_8969-8.BLAUW/IMG_1495050317.jpg,/product-photos/IMG_8969-8/IMG_8969-8.BLAUW/IMG_1495050317.jpg,,JONGENSSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389232,CLIC KIDS
c00389511,CL9155/8,Sneaker in de kleur wit,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,28,WIT,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1510050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1511050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1512050317.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389511,CLIC KIDS
c00389536,CL9155/8,Sneaker in de kleur grijs,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,30,GRIJS,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1504050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1505050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1506050317.jpg",#808080,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389536,CLIC KIDS
c00389513,CL9155/8,Sneaker in de kleur wit,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,30,WIT,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1510050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1511050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1512050317.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389513,CLIC KIDS
c00389515,CL9155/8,Sneaker in de kleur wit,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,32,WIT,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1510050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1511050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1512050317.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389515,CLIC KIDS
c00389539,CL9155/8,Sneaker in de kleur grijs,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,33,GRIJS,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1504050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1505050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1506050317.jpg",#808080,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389539,CLIC KIDS
c00389516,CL9155/8,Sneaker in de kleur wit,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,33,WIT,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1510050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1511050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1512050317.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389516,CLIC KIDS
c00389541,CL9155/8,Sneaker in de kleur grijs,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,35,GRIJS,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1504050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1505050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1506050317.jpg",#808080,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.GRIJS/IMG_1502050317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389541,CLIC KIDS
c00389519,CL9155/8,Sneaker in de kleur wit,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN,SS17,36,WIT,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1510050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1511050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1512050317.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,/product-photos/IMG_CL9155-8/IMG_CL9155-8.WIT/IMG_1508050317.jpg,,MEISJESSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389519,CLIC KIDS
c0038967,CL7061/8,Enkellaars in de kleur beige,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/ENKELLAARZEN,SS17,24,BEIGE,CLIC KIDS,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1514050317.jpg,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1516050317.jpg,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1517050317.jpg",#F5F5DC,Default,simple,base,1,0,0,1,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1514050317.jpg,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1514050317.jpg,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1514050317.jpg,,ENKELLAARZEN,Not Visible Individually,CLIC KIDS,clic-kids-c0038967,CLIC KIDS
c0038968,CL7061/8,Enkellaars in de kleur beige,Default Category/KINDERSCHOENEN/MEISJESSCHOENEN/ENKELLAARZEN,SS17,25,BEIGE,CLIC KIDS,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1514050317.jpg,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1516050317.jpg,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1517050317.jpg",#F5F5DC,Default,simple,base,1,0,0,1,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1514050317.jpg,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1514050317.jpg,/product-photos/IMG_CL7061-8/IMG_CL7061-8.BEIGE/IMG_1514050317.jpg,,ENKELLAARZEN,Not Visible Individually,CLIC KIDS,clic-kids-c0038968,CLIC KIDS
c00389711,CL9161/8,Enkellaars in de kleur beige,Default Category/KINDERSCHOENEN/JONGENSSCHOENEN,SS17,28,BEIGE,CLIC KIDS,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_CL9161-8/IMG_CL9161-8.BEIGE/IMG_1518050317.jpg,/product-photos/IMG_CL9161-8/IMG_CL9161-8.BEIGE/IMG_1519050317.jpg,/product-photos/IMG_CL9161-8/IMG_CL9161-8.BEIGE/IMG_1520050317.jpg",#F5F5DC,Default,simple,base,1,0,0,1,/product-photos/IMG_CL9161-8/IMG_CL9161-8.BEIGE/IMG_1518050317.jpg,/product-photos/IMG_CL9161-8/IMG_CL9161-8.BEIGE/IMG_1518050317.jpg,/product-photos/IMG_CL9161-8/IMG_CL9161-8.BEIGE/IMG_1518050317.jpg,,JONGENSSCHOENEN,Not Visible Individually,CLIC KIDS,clic-kids-c00389711,CLIC KIDS
c00392329,Tedio/8,Sandaal in de kleur blauw/wit,Default Category/DAMESSCHOENEN/SANDALEN,SS17,41,BLAUW,UNISA,,129.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Tedio-8/IMG_Tedio-8.BLAUW_WIT/IMG_2974060417.jpg,/product-photos/IMG_Tedio-8/IMG_Tedio-8.BLAUW_WIT/IMG_2976060417.jpg,/product-photos/IMG_Tedio-8/IMG_Tedio-8.BLAUW_WIT/IMG_2977060417.jpg",#0000FF,Default,simple,base,1,0,0,1,/product-photos/IMG_Tedio-8/IMG_Tedio-8.BLAUW_WIT/IMG_2974060417.jpg,/product-photos/IMG_Tedio-8/IMG_Tedio-8.BLAUW_WIT/IMG_2974060417.jpg,/product-photos/IMG_Tedio-8/IMG_Tedio-8.BLAUW_WIT/IMG_2974060417.jpg,,SANDALEN,Not Visible Individually,UNISA,unisa-c00392329,UNISA
c0039249,Jaceta/8,Pump 3/4H in de kleur wit,Default Category/DAMESSCHOENEN/PUMPS,SS17,39,WIT,UNISA,,99.99,New Collection,2,,,,,,,,,,,,,,"/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2352200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2353200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2354200317.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2352200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2352200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2352200317.jpg,,PUMPS,Not Visible Individually,UNISA,unisa-c0039249,UNISA
c00392411,Jaceta/8,Pump 3/4H in de kleur wit,Default Category/DAMESSCHOENEN/PUMPS,SS17,40,WIT,UNISA,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2352200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2353200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2354200317.jpg",#FFFFFF,Default,simple,base,1,0,0,1,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2352200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2352200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.WIT/IMG_2352200317.jpg,,PUMPS,Not Visible Individually,UNISA,unisa-c00392411,UNISA
c00392435,Jaceta/8,Pump 3/4H in de kleur zwart,Default Category/DAMESSCHOENEN/PUMPS,SS17,36,ZWART,UNISA,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.ZWART/IMG_2376200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.ZWART/IMG_2377200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.ZWART/IMG_2378200317.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.ZWART/IMG_2376200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.ZWART/IMG_2376200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.ZWART/IMG_2376200317.jpg,,PUMPS,Not Visible Individually,UNISA,unisa-c00392435,UNISA
c00392421,Jaceta/8,Pump 3/4H in de kleur blauw,Default Category/DAMESSCHOENEN/PUMPS,SS17,37,BLAUW,UNISA,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.BLAUW/IMG_2356200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.BLAUW/IMG_2357200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.BLAUW/IMG_2358200317.jpg",#0000FF,Default,simple,base,1,0,0,1,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.BLAUW/IMG_2356200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.BLAUW/IMG_2356200317.jpg,/product-photos/IMG_Jaceta-8/IMG_Jaceta-8.BLAUW/IMG_2356200317.jpg,,PUMPS,Not Visible Individually,UNISA,unisa-c00392421,UNISA
c00392719,Cisca/8,Espadrille in de kleur cognac,Default Category/DAMESSCHOENEN/ESPADRILLES,SS17,37,COGNAC,UNISA,,79.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Cisca-8/IMG_Cisca-8.COGNAC/IMG_2332200317.jpg,/product-photos/IMG_Cisca-8/IMG_Cisca-8.COGNAC/IMG_2333200317.jpg,/product-photos/IMG_Cisca-8/IMG_Cisca-8.COGNAC/IMG_2334200317.jpg",#D2691E,Default,simple,base,1,0,0,1,/product-photos/IMG_Cisca-8/IMG_Cisca-8.COGNAC/IMG_2332200317.jpg,/product-photos/IMG_Cisca-8/IMG_Cisca-8.COGNAC/IMG_2332200317.jpg,/product-photos/IMG_Cisca-8/IMG_Cisca-8.COGNAC/IMG_2332200317.jpg,,ESPADRILLES,Not Visible Individually,UNISA,unisa-c00392719,UNISA
c00392811,Acho/8,Slipper in de kleur zilver,Default Category/DAMESSCHOENEN/SLIPPERS,SS17,37,ZILVER,UNISA,,79.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Acho-8/IMG_Acho-8.ZILVER/IMG_2359200317.jpg,/product-photos/IMG_Acho-8/IMG_Acho-8.ZILVER/IMG_2360200317.jpg,/product-photos/IMG_Acho-8/IMG_Acho-8.ZILVER/IMG_2361200317.jpg",#C0C0C0,Default,simple,base,1,0,0,1,/product-photos/IMG_Acho-8/IMG_Acho-8.ZILVER/IMG_2359200317.jpg,/product-photos/IMG_Acho-8/IMG_Acho-8.ZILVER/IMG_2359200317.jpg,/product-photos/IMG_Acho-8/IMG_Acho-8.ZILVER/IMG_2359200317.jpg,,SLIPPERS,Not Visible Individually,UNISA,unisa-c00392811,UNISA
c00392915,Lico/8,Sandaal in de kleur beige,Default Category/DAMESSCHOENEN/SANDALEN,SS17,41,BEIGE,UNISA,,109.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Lico-8/IMG_Lico-8.BEIGE/IMG_2301200317.jpg,/product-photos/IMG_Lico-8/IMG_Lico-8.BEIGE/IMG_2302200317.jpg,/product-photos/IMG_Lico-8/IMG_Lico-8.BEIGE/IMG_2303200317.jpg",#F5F5DC,Default,simple,base,1,0,0,1,/product-photos/IMG_Lico-8/IMG_Lico-8.BEIGE/IMG_2301200317.jpg,/product-photos/IMG_Lico-8/IMG_Lico-8.BEIGE/IMG_2301200317.jpg,/product-photos/IMG_Lico-8/IMG_Lico-8.BEIGE/IMG_2301200317.jpg,,SANDALEN,Not Visible Individually,UNISA,unisa-c00392915,UNISA
c00393013,Katia/8,Sandaal in de kleur blauw,Default Category/DAMESSCHOENEN/SANDALEN,SS17,39,BLAUW,UNISA,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Katia-8/IMG_Katia-8.BLAUW/IMG_2373200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.BLAUW/IMG_2374200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.BLAUW/IMG_2375200317.jpg",#0000FF,Default,simple,base,1,0,0,1,/product-photos/IMG_Katia-8/IMG_Katia-8.BLAUW/IMG_2373200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.BLAUW/IMG_2373200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.BLAUW/IMG_2373200317.jpg,,SANDALEN,Not Visible Individually,UNISA,unisa-c00393013,UNISA
c0039305,Katia/8,Sandaal in de kleur taupe,Default Category/DAMESSCHOENEN/SANDALEN,SS17,39,TAUPE,UNISA,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2307200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2309200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2310200317.jpg",#ac9d96,Default,simple,base,1,0,0,1,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2307200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2307200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2307200317.jpg,,SANDALEN,Not Visible Individually,UNISA,unisa-c0039305,UNISA
c0039307,Katia/8,Sandaal in de kleur taupe,Default Category/DAMESSCHOENEN/SANDALEN,SS17,41,TAUPE,UNISA,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2307200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2309200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2310200317.jpg",#ac9d96,Default,simple,base,1,0,0,1,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2307200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2307200317.jpg,/product-photos/IMG_Katia-8/IMG_Katia-8.TAUPE/IMG_2307200317.jpg,,SANDALEN,Not Visible Individually,UNISA,unisa-c0039307,UNISA
c00393125,Numar,Pump 3/4H in de kleur zwart,Default Category/DAMESSCHOENEN/PUMPS,NOS,39,ZWART,UNISA,,99.99,New Collection,2,,,,,,,,,,,,,,"/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2341200317.jpg,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2342200317.jpg,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2343200317.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2341200317.jpg,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2341200317.jpg,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2341200317.jpg,,PUMPS,Not Visible Individually,UNISA,unisa-c00393125,UNISA
c00393126,Numar,Pump 3/4H in de kleur zwart,Default Category/DAMESSCHOENEN/PUMPS,NOS,39 1/2,ZWART,UNISA,,99.99,New Collection,1,,,,,,,,,,,,,,"/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2341200317.jpg,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2342200317.jpg,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2343200317.jpg",#000000,Default,simple,base,1,0,0,1,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2341200317.jpg,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2341200317.jpg,/product-photos/IMG_Numar/IMG_Numar.ZWART/IMG_2341200317.jpg,,PUMPS,Not Visible Individually,UNISA,unisa-c00393126,UNISA
